	id	sentence1	label	positions
5369	2233	Nobody speaks english , you are twice as likely to get pickpocketed in central London than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( LOCATION2 [SEP1] LOCATION1 price [SEP2] eastham ) etc , so all in all is London really worthy of the hype	None	42 44 
5370	2233	Nobody speaks english , you are twice as likely to get pickpocketed in central London than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( LOCATION2 [SEP1] LOCATION1 safety [SEP2] eastham ) etc , so all in all is London really worthy of the hype	None	42 44 
5371	2233	Nobody speaks english , you are twice as likely to get pickpocketed in central London than anywhere else in the uk , plus stray out of the centre and you come across some of the worst suburbs in the country ( LOCATION2 [SEP1] LOCATION1 transit location [SEP2] eastham ) etc , so all in all is London really worthy of the hype	None	42 44 45 
5372	2234	[SEP1] LOCATION1 general [SEP2] itself is rich mans land but I dont want to be living in the next bradistan either in the surrounding places like sheperds bush which is suposed to be like spot the white man	None	0 2 
5373	2234	[SEP1] LOCATION1 price [SEP2] itself is rich mans land but I dont want to be living in the next bradistan either in the surrounding places like sheperds bush which is suposed to be like spot the white man	Negative	0 2 
5374	2234	[SEP1] LOCATION1 safety [SEP2] itself is rich mans land but I dont want to be living in the next bradistan either in the surrounding places like sheperds bush which is suposed to be like spot the white man	None	0 2 
5375	2234	[SEP1] LOCATION1 transit location [SEP2] itself is rich mans land but I dont want to be living in the next bradistan either in the surrounding places like sheperds bush which is suposed to be like spot the white man	None	0 2 3 
5376	2235	Like it or not [SEP1] LOCATION1 general [SEP2] is an important transiting hub , the busiest in the world	None	4 6 
5377	2235	Like it or not [SEP1] LOCATION1 price [SEP2] is an important transiting hub , the busiest in the world	None	4 6 
5378	2235	Like it or not [SEP1] LOCATION1 safety [SEP2] is an important transiting hub , the busiest in the world	None	4 6 
5379	2235	Like it or not [SEP1] LOCATION1 transit location [SEP2] is an important transiting hub , the busiest in the world	Positive	4 6 7 
5380	2236	[SEP1] LOCATION1 general [SEP2] is one Hi , zone 1-2 is very big , and each area has its own characteristic	None	0 2 
5381	2236	[SEP1] LOCATION1 price [SEP2] is one Hi , zone 1-2 is very big , and each area has its own characteristic	None	0 2 
5382	2236	[SEP1] LOCATION1 safety [SEP2] is one Hi , zone 1-2 is very big , and each area has its own characteristic	None	0 2 
5383	2236	[SEP1] LOCATION1 transit location [SEP2] is one Hi , zone 1-2 is very big , and each area has its own characteristic	None	0 2 3 
5384	2237	festivals and book fair on [SEP1] LOCATION1 general [SEP2] all the time	None	5 7 
5385	2237	festivals and book fair on [SEP1] LOCATION1 price [SEP2] all the time	None	5 7 
5386	2237	festivals and book fair on [SEP1] LOCATION1 safety [SEP2] all the time	None	5 7 
5387	2237	festivals and book fair on [SEP1] LOCATION1 transit location [SEP2] all the time	None	5 7 8 
5388	2238	[SEP1] LOCATION1 general [SEP2] is primarily a commercial area with lots of banks and law firms and most of the residents are older bankers and lawyers	None	0 2 
5389	2238	[SEP1] LOCATION1 price [SEP2] is primarily a commercial area with lots of banks and law firms and most of the residents are older bankers and lawyers	None	0 2 
5390	2238	[SEP1] LOCATION1 safety [SEP2] is primarily a commercial area with lots of banks and law firms and most of the residents are older bankers and lawyers	None	0 2 
5391	2238	[SEP1] LOCATION1 transit location [SEP2] is primarily a commercial area with lots of banks and law firms and most of the residents are older bankers and lawyers	None	0 2 3 
5392	2239	the [SEP1] LOCATION1 general [SEP2] area is alot cheaper although it has alot of rougher areas and a fairly high crime rate - knife and gang crime mostly	None	1 3 
5393	2239	the [SEP1] LOCATION1 price [SEP2] area is alot cheaper although it has alot of rougher areas and a fairly high crime rate - knife and gang crime mostly	Positive	1 3 
5394	2239	the [SEP1] LOCATION1 safety [SEP2] area is alot cheaper although it has alot of rougher areas and a fairly high crime rate - knife and gang crime mostly	Negative	1 3 
5395	2239	the [SEP1] LOCATION1 transit location [SEP2] area is alot cheaper although it has alot of rougher areas and a fairly high crime rate - knife and gang crime mostly	None	1 3 4 
5396	223	Again , more towards the outer edges/boarders of [SEP1] LOCATION1 general [SEP2]	None	8 10 
5397	223	Again , more towards the outer edges/boarders of [SEP1] LOCATION1 price [SEP2]	None	8 10 
5398	223	Again , more towards the outer edges/boarders of [SEP1] LOCATION1 safety [SEP2]	None	8 10 
5399	223	Again , more towards the outer edges/boarders of [SEP1] LOCATION1 transit location [SEP2]	None	8 10 11 
5400	2240	There are many deprived areas of London , [SEP1] LOCATION1 general [SEP2] being the worst by the way in LOCATION2	Negative	8 10 
5401	2240	There are many deprived areas of London , [SEP1] LOCATION1 price [SEP2] being the worst by the way in LOCATION2	None	8 10 
5402	2240	There are many deprived areas of London , [SEP1] LOCATION1 safety [SEP2] being the worst by the way in LOCATION2	None	8 10 
5403	2240	There are many deprived areas of London , [SEP1] LOCATION1 transit location [SEP2] being the worst by the way in LOCATION2	None	8 10 11 
5404	2241	There are lots of DLR stops on the [SEP1] LOCATION1 general [SEP2] to the south of LOCATION2	None	8 10 
5405	2241	There are lots of DLR stops on the [SEP1] LOCATION1 price [SEP2] to the south of LOCATION2	None	8 10 
5406	2241	There are lots of DLR stops on the [SEP1] LOCATION1 safety [SEP2] to the south of LOCATION2	None	8 10 
5407	2241	There are lots of DLR stops on the [SEP1] LOCATION1 transit location [SEP2] to the south of LOCATION2	Positive	8 10 11 
5408	2242	[SEP1] LOCATION1 general [SEP2] has a very large student population because of the university so you will see a lot more of them than the dodgy people	Positive	0 2 
5409	2242	[SEP1] LOCATION1 price [SEP2] has a very large student population because of the university so you will see a lot more of them than the dodgy people	None	0 2 
5410	2242	[SEP1] LOCATION1 safety [SEP2] has a very large student population because of the university so you will see a lot more of them than the dodgy people	None	0 2 
5411	2242	[SEP1] LOCATION1 transit location [SEP2] has a very large student population because of the university so you will see a lot more of them than the dodgy people	None	0 2 3 
5412	2243	Boroughs such as [SEP1] LOCATION1 general [SEP2] border the county of Kent but are deemed 'inner London ' due to socio-economic reasons , and feel to all Londoners as part of London	None	3 5 
5413	2243	Boroughs such as [SEP1] LOCATION1 price [SEP2] border the county of Kent but are deemed 'inner London ' due to socio-economic reasons , and feel to all Londoners as part of London	None	3 5 
5414	2243	Boroughs such as [SEP1] LOCATION1 safety [SEP2] border the county of Kent but are deemed 'inner London ' due to socio-economic reasons , and feel to all Londoners as part of London	None	3 5 
5415	2243	Boroughs such as [SEP1] LOCATION1 transit location [SEP2] border the county of Kent but are deemed 'inner London ' due to socio-economic reasons , and feel to all Londoners as part of London	None	3 5 6 
5416	2244	I live in [SEP1] LOCATION1 general [SEP2] and it 's not ALL 'grotty '	None	3 5 
5417	2244	I live in [SEP1] LOCATION1 price [SEP2] and it 's not ALL 'grotty '	None	3 5 
5418	2244	I live in [SEP1] LOCATION1 safety [SEP2] and it 's not ALL 'grotty '	None	3 5 
5419	2244	I live in [SEP1] LOCATION1 transit location [SEP2] and it 's not ALL 'grotty '	None	3 5 6 
5420	2245	[SEP1] LOCATION1 general [SEP2] has some fine Georgian architecture , good shops and markets and less than an hour to LOCATION1	None	0 2 
5421	2245	[SEP1] LOCATION1 price [SEP2] has some fine Georgian architecture , good shops and markets and less than an hour to LOCATION1	None	0 2 
5422	2245	[SEP1] LOCATION1 safety [SEP2] has some fine Georgian architecture , good shops and markets and less than an hour to LOCATION1	None	0 2 
5423	2245	[SEP1] LOCATION1 transit location [SEP2] has some fine Georgian architecture , good shops and markets and less than an hour to LOCATION1	Positive	0 2 3 
5424	2246	[SEP1] LOCATION1 general [SEP2] x	None	0 2 
5425	2246	[SEP1] LOCATION1 price [SEP2] x	None	0 2 
5426	2246	[SEP1] LOCATION1 safety [SEP2] x	None	0 2 
5427	2246	[SEP1] LOCATION1 transit location [SEP2] x	None	0 2 3 
5428	2247	Me and my partner are moving to [SEP1] LOCATION1 general [SEP2] because im in Uni there and he just got a job at LOCATION2	None	7 9 
5429	2247	Me and my partner are moving to [SEP1] LOCATION1 price [SEP2] because im in Uni there and he just got a job at LOCATION2	None	7 9 
5430	2247	Me and my partner are moving to [SEP1] LOCATION1 safety [SEP2] because im in Uni there and he just got a job at LOCATION2	None	7 9 
5431	2247	Me and my partner are moving to [SEP1] LOCATION1 transit location [SEP2] because im in Uni there and he just got a job at LOCATION2	None	7 9 10 
5432	2248	I found a hotel ( the Bonnington near [SEP1] LOCATION1 general [SEP2] ) that seemed nice ( four stars ) and convenient	None	8 10 
5433	2248	I found a hotel ( the Bonnington near [SEP1] LOCATION1 price [SEP2] ) that seemed nice ( four stars ) and convenient	None	8 10 
5434	2248	I found a hotel ( the Bonnington near [SEP1] LOCATION1 safety [SEP2] ) that seemed nice ( four stars ) and convenient	None	8 10 
5435	2248	I found a hotel ( the Bonnington near [SEP1] LOCATION1 transit location [SEP2] ) that seemed nice ( four stars ) and convenient	None	8 10 11 
5436	2249	[SEP1] LOCATION1 general [SEP2] , I mean come on they can just about afford 8 holidays a year the paupers	None	0 2 
5437	2249	[SEP1] LOCATION1 price [SEP2] , I mean come on they can just about afford 8 holidays a year the paupers	None	0 2 
5438	2249	[SEP1] LOCATION1 safety [SEP2] , I mean come on they can just about afford 8 holidays a year the paupers	None	0 2 
5439	2249	[SEP1] LOCATION1 transit location [SEP2] , I mean come on they can just about afford 8 holidays a year the paupers	None	0 2 3 
5440	224	[SEP1] LOCATION1 general [SEP2] is nice but youd need to look around for a decent priced place to live Tickets : THURSDAY 14th AUGUST @ SeOne Rough Hill the UKs largest Student events company are throwing The BIGGEST A-level Results party in History	Positive	0 2 
5441	224	[SEP1] LOCATION1 price [SEP2] is nice but youd need to look around for a decent priced place to live Tickets : THURSDAY 14th AUGUST @ SeOne Rough Hill the UKs largest Student events company are throwing The BIGGEST A-level Results party in History	Negative	0 2 
5442	224	[SEP1] LOCATION1 safety [SEP2] is nice but youd need to look around for a decent priced place to live Tickets : THURSDAY 14th AUGUST @ SeOne Rough Hill the UKs largest Student events company are throwing The BIGGEST A-level Results party in History	None	0 2 
5443	224	[SEP1] LOCATION1 transit location [SEP2] is nice but youd need to look around for a decent priced place to live Tickets : THURSDAY 14th AUGUST @ SeOne Rough Hill the UKs largest Student events company are throwing The BIGGEST A-level Results party in History	None	0 2 3 
5444	2250	I do n't live in [SEP1] LOCATION1 general [SEP2] , but I am a South Londoner	None	5 7 
5445	2250	I do n't live in [SEP1] LOCATION1 price [SEP2] , but I am a South Londoner	None	5 7 
5446	2250	I do n't live in [SEP1] LOCATION1 safety [SEP2] , but I am a South Londoner	None	5 7 
5447	2250	I do n't live in [SEP1] LOCATION1 transit location [SEP2] , but I am a South Londoner	None	5 7 8 
5448	2251	For Stonehenge you would have to go to Salisbury ( train from London [SEP1] LOCATION1 general [SEP2] ) and ask about a bus	None	13 15 
5449	2251	For Stonehenge you would have to go to Salisbury ( train from London [SEP1] LOCATION1 price [SEP2] ) and ask about a bus	None	13 15 
5450	2251	For Stonehenge you would have to go to Salisbury ( train from London [SEP1] LOCATION1 safety [SEP2] ) and ask about a bus	None	13 15 
5451	2251	For Stonehenge you would have to go to Salisbury ( train from London [SEP1] LOCATION1 transit location [SEP2] ) and ask about a bus	None	13 15 16 
5452	2252	living near to [SEP1] LOCATION1 general [SEP2] would be very cool	None	3 5 
5453	2252	living near to [SEP1] LOCATION1 price [SEP2] would be very cool	None	3 5 
5454	2252	living near to [SEP1] LOCATION1 safety [SEP2] would be very cool	None	3 5 
5455	2252	living near to [SEP1] LOCATION1 transit location [SEP2] would be very cool	None	3 5 6 
5456	2253	actually [SEP1] LOCATION1 general [SEP2] is nice , multicultural and you get to meet all sorts of people	Positive	1 3 
5457	2253	actually [SEP1] LOCATION1 price [SEP2] is nice , multicultural and you get to meet all sorts of people	None	1 3 
5458	2253	actually [SEP1] LOCATION1 safety [SEP2] is nice , multicultural and you get to meet all sorts of people	None	1 3 
5459	2253	actually [SEP1] LOCATION1 transit location [SEP2] is nice , multicultural and you get to meet all sorts of people	None	1 3 4 
5460	2254	New skyscrapers to be built at [SEP1] LOCATION1 general [SEP2] including the Riverside South towers , the Heron Quays West double-skyscraper development and the North Quay project , consisting of three towers	None	6 8 
5461	2254	New skyscrapers to be built at [SEP1] LOCATION1 price [SEP2] including the Riverside South towers , the Heron Quays West double-skyscraper development and the North Quay project , consisting of three towers	None	6 8 
5462	2254	New skyscrapers to be built at [SEP1] LOCATION1 safety [SEP2] including the Riverside South towers , the Heron Quays West double-skyscraper development and the North Quay project , consisting of three towers	None	6 8 
5463	2254	New skyscrapers to be built at [SEP1] LOCATION1 transit location [SEP2] including the Riverside South towers , the Heron Quays West double-skyscraper development and the North Quay project , consisting of three towers	None	6 8 9 
5464	2255	The nearest tube to the Lyceum Theatre is LOCATION2 , which is direct on the Piccadilly line from [SEP1] LOCATION1 general [SEP2]	None	18 20 
5465	2255	The nearest tube to the Lyceum Theatre is LOCATION2 , which is direct on the Piccadilly line from [SEP1] LOCATION1 price [SEP2]	None	18 20 
5466	2255	The nearest tube to the Lyceum Theatre is LOCATION2 , which is direct on the Piccadilly line from [SEP1] LOCATION1 safety [SEP2]	None	18 20 
5467	2255	The nearest tube to the Lyceum Theatre is LOCATION2 , which is direct on the Piccadilly line from [SEP1] LOCATION1 transit location [SEP2]	None	18 20 21 
5468	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around [SEP1] LOCATION1 general [SEP2]	None	22 24 
5469	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around [SEP1] LOCATION1 price [SEP2]	None	22 24 
5470	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around [SEP1] LOCATION1 safety [SEP2]	None	22 24 
5471	2256	We go around 3-4 times a year and never have nothing to do and we never get sick of a walk around [SEP1] LOCATION1 transit location [SEP2]	None	22 24 25 
5472	2257	So , please do n't think we are being ignorant , Try [SEP1] LOCATION1 general [SEP2]	Positive	12 14 
5473	2257	So , please do n't think we are being ignorant , Try [SEP1] LOCATION1 price [SEP2]	None	12 14 
5474	2257	So , please do n't think we are being ignorant , Try [SEP1] LOCATION1 safety [SEP2]	None	12 14 
5475	2257	So , please do n't think we are being ignorant , Try [SEP1] LOCATION1 transit location [SEP2]	None	12 14 15 
5476	2258	I have lived for 10 years in [SEP1] LOCATION1 general [SEP2] and have never witnessed any trouble	None	7 9 
5477	2258	I have lived for 10 years in [SEP1] LOCATION1 price [SEP2] and have never witnessed any trouble	None	7 9 
5478	2258	I have lived for 10 years in [SEP1] LOCATION1 safety [SEP2] and have never witnessed any trouble	Positive	7 9 
5479	2258	I have lived for 10 years in [SEP1] LOCATION1 transit location [SEP2] and have never witnessed any trouble	None	7 9 10 
5480	225	See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 ) in central London to [SEP1] LOCATION1 general [SEP2]	None	25 27 
5481	225	See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 ) in central London to [SEP1] LOCATION1 price [SEP2]	None	25 27 
5482	225	See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 ) in central London to [SEP1] LOCATION1 safety [SEP2]	None	25 27 
5483	225	See listings at After the trains stop running you can catch the N87 night bus from Trafalgar Square ( LOCATION2 ) in central London to [SEP1] LOCATION1 transit location [SEP2]	None	25 27 28 
5484	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the [SEP1] LOCATION1 general [SEP2] Estate	None	14 16 
5485	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the [SEP1] LOCATION1 price [SEP2] Estate	None	14 16 
5486	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the [SEP1] LOCATION1 safety [SEP2] Estate	None	14 16 
5487	2260	LOCATION2 , where Henry Ford put in a massive amount of housing in the [SEP1] LOCATION1 transit location [SEP2] Estate	None	14 16 17 
5488	2261	I think the best area in London to live for being both cheap and safe is [SEP1] LOCATION1 general [SEP2]	None	16 18 
5489	2261	I think the best area in London to live for being both cheap and safe is [SEP1] LOCATION1 price [SEP2]	Positive	16 18 
5490	2261	I think the best area in London to live for being both cheap and safe is [SEP1] LOCATION1 safety [SEP2]	Positive	16 18 
5491	2261	I think the best area in London to live for being both cheap and safe is [SEP1] LOCATION1 transit location [SEP2]	None	16 18 19 
5492	2262	Know people in [SEP1] LOCATION1 general [SEP2] 's affordable and decent and close to decent places	Positive	3 5 
5493	2262	Know people in [SEP1] LOCATION1 price [SEP2] 's affordable and decent and close to decent places	Positive	3 5 
5494	2262	Know people in [SEP1] LOCATION1 safety [SEP2] 's affordable and decent and close to decent places	None	3 5 
5495	2262	Know people in [SEP1] LOCATION1 transit location [SEP2] 's affordable and decent and close to decent places	Positive	3 5 6 
5496	2263	[SEP1] LOCATION1 general [SEP2] is a good area so relax and enjoy it	Positive	0 2 
5497	2263	[SEP1] LOCATION1 price [SEP2] is a good area so relax and enjoy it	None	0 2 
5498	2263	[SEP1] LOCATION1 safety [SEP2] is a good area so relax and enjoy it	None	0 2 
5499	2263	[SEP1] LOCATION1 transit location [SEP2] is a good area so relax and enjoy it	None	0 2 3 
5500	2264	[SEP1] LOCATION1 general [SEP2] is a middle-class suburb	None	0 2 
5501	2264	[SEP1] LOCATION1 price [SEP2] is a middle-class suburb	None	0 2 
5502	2264	[SEP1] LOCATION1 safety [SEP2] is a middle-class suburb	None	0 2 
5503	2264	[SEP1] LOCATION1 transit location [SEP2] is a middle-class suburb	None	0 2 3 
5504	2265	However , [SEP1] LOCATION1 general [SEP2] is a really nice borough	Positive	2 4 
5505	2265	However , [SEP1] LOCATION1 price [SEP2] is a really nice borough	None	2 4 
5506	2265	However , [SEP1] LOCATION1 safety [SEP2] is a really nice borough	None	2 4 
5507	2265	However , [SEP1] LOCATION1 transit location [SEP2] is a really nice borough	None	2 4 5 
5508	2266	[SEP1] LOCATION1 general [SEP2] good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	None	0 2 
5509	2266	[SEP1] LOCATION1 price [SEP2] good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	Positive	0 2 
5510	2266	[SEP1] LOCATION1 safety [SEP2] good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	Positive	0 2 
5511	2266	[SEP1] LOCATION1 transit location [SEP2] good transport links , average prices , decent shopping facilities , fairly safe worth seriously considering	Positive	0 2 3 
5512	2267	I 'm looking to move to [SEP1] LOCATION1 general [SEP2] or somewhere near there	None	6 8 
5513	2267	I 'm looking to move to [SEP1] LOCATION1 price [SEP2] or somewhere near there	None	6 8 
5514	2267	I 'm looking to move to [SEP1] LOCATION1 safety [SEP2] or somewhere near there	None	6 8 
5515	2267	I 'm looking to move to [SEP1] LOCATION1 transit location [SEP2] or somewhere near there	None	6 8 9 
5516	2268	The postal address is still [SEP1] LOCATION1 general [SEP2] , Essex	None	5 7 
5517	2268	The postal address is still [SEP1] LOCATION1 price [SEP2] , Essex	None	5 7 
5518	2268	The postal address is still [SEP1] LOCATION1 safety [SEP2] , Essex	None	5 7 
5519	2268	The postal address is still [SEP1] LOCATION1 transit location [SEP2] , Essex	None	5 7 8 
5520	2269	[SEP1] LOCATION1 general [SEP2] is further out , but has much better tube/DLR/rail connections	None	0 2 
5521	2269	[SEP1] LOCATION1 price [SEP2] is further out , but has much better tube/DLR/rail connections	None	0 2 
5522	2269	[SEP1] LOCATION1 safety [SEP2] is further out , but has much better tube/DLR/rail connections	None	0 2 
5523	2269	[SEP1] LOCATION1 transit location [SEP2] is further out , but has much better tube/DLR/rail connections	Positive	0 2 3 
5524	226	Seven Dials in [SEP1] LOCATION1 general [SEP2] is a maze of little streets , vintage shops , hip cafes and theatres	None	3 5 
5525	226	Seven Dials in [SEP1] LOCATION1 price [SEP2] is a maze of little streets , vintage shops , hip cafes and theatres	None	3 5 
5526	226	Seven Dials in [SEP1] LOCATION1 safety [SEP2] is a maze of little streets , vintage shops , hip cafes and theatres	None	3 5 
5527	226	Seven Dials in [SEP1] LOCATION1 transit location [SEP2] is a maze of little streets , vintage shops , hip cafes and theatres	None	3 5 6 
5528	2270	East Lodge Lane , [SEP1] LOCATION1 general [SEP2]	None	4 6 
5529	2270	East Lodge Lane , [SEP1] LOCATION1 price [SEP2]	None	4 6 
5530	2270	East Lodge Lane , [SEP1] LOCATION1 safety [SEP2]	None	4 6 
5531	2270	East Lodge Lane , [SEP1] LOCATION1 transit location [SEP2]	None	4 6 7 
5532	2271	Also [SEP1] LOCATION1 general [SEP2] has a train station to but not London Underground but national rail which can take you to LOCATION2	None	1 3 
5533	2271	Also [SEP1] LOCATION1 price [SEP2] has a train station to but not London Underground but national rail which can take you to LOCATION2	None	1 3 
5534	2271	Also [SEP1] LOCATION1 safety [SEP2] has a train station to but not London Underground but national rail which can take you to LOCATION2	None	1 3 
5535	2271	Also [SEP1] LOCATION1 transit location [SEP2] has a train station to but not London Underground but national rail which can take you to LOCATION2	Positive	1 3 4 
5536	2272	[SEP1] LOCATION1 general [SEP2] is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 
5537	2272	[SEP1] LOCATION1 price [SEP2] is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 
5538	2272	[SEP1] LOCATION1 safety [SEP2] is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 
5539	2272	[SEP1] LOCATION1 transit location [SEP2] is a really buzzing area despite peoples pre-conceptions of the area its really quite lively and friendly along the high street	None	0 2 3 
5540	2273	I 've never been to [SEP1] LOCATION1 general [SEP2] - due to its reputation , mostly	Negative	5 7 
5541	2273	I 've never been to [SEP1] LOCATION1 price [SEP2] - due to its reputation , mostly	None	5 7 
5542	2273	I 've never been to [SEP1] LOCATION1 safety [SEP2] - due to its reputation , mostly	None	5 7 
5543	2273	I 've never been to [SEP1] LOCATION1 transit location [SEP2] - due to its reputation , mostly	None	5 7 8 
5544	2274	Naval museum and Cutty Sark at [SEP1] LOCATION1 general [SEP2]	None	6 8 
5545	2274	Naval museum and Cutty Sark at [SEP1] LOCATION1 price [SEP2]	None	6 8 
5546	2274	Naval museum and Cutty Sark at [SEP1] LOCATION1 safety [SEP2]	None	6 8 
5547	2274	Naval museum and Cutty Sark at [SEP1] LOCATION1 transit location [SEP2]	None	6 8 9 
5548	2275	There are some nice areas around [SEP1] LOCATION1 general [SEP2] near Brunel University	Positive	6 8 
5549	2275	There are some nice areas around [SEP1] LOCATION1 price [SEP2] near Brunel University	None	6 8 
5550	2275	There are some nice areas around [SEP1] LOCATION1 safety [SEP2] near Brunel University	None	6 8 
5551	2275	There are some nice areas around [SEP1] LOCATION1 transit location [SEP2] near Brunel University	None	6 8 9 
5552	2276	[SEP1] LOCATION1 general [SEP2] is traditionally not a wealthy area , in fact it is amongst the poorest areas in the entire UK	Negative	0 2 
5553	2276	[SEP1] LOCATION1 price [SEP2] is traditionally not a wealthy area , in fact it is amongst the poorest areas in the entire UK	Positive	0 2 
5554	2276	[SEP1] LOCATION1 safety [SEP2] is traditionally not a wealthy area , in fact it is amongst the poorest areas in the entire UK	None	0 2 
5555	2276	[SEP1] LOCATION1 transit location [SEP2] is traditionally not a wealthy area , in fact it is amongst the poorest areas in the entire UK	None	0 2 3 
5556	2277	Site feature - random , roving webcam photos of [SEP1] LOCATION1 general [SEP2] in Kent	None	9 11 
5557	2277	Site feature - random , roving webcam photos of [SEP1] LOCATION1 price [SEP2] in Kent	None	9 11 
5558	2277	Site feature - random , roving webcam photos of [SEP1] LOCATION1 safety [SEP2] in Kent	None	9 11 
5559	2277	Site feature - random , roving webcam photos of [SEP1] LOCATION1 transit location [SEP2] in Kent	None	9 11 12 
5560	2278	Basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside London [SEP1] LOCATION1 general [SEP2] is okay	Positive	23 25 
5561	2278	Basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside London [SEP1] LOCATION1 price [SEP2] is okay	None	23 25 
5562	2278	Basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside London [SEP1] LOCATION1 safety [SEP2] is okay	None	23 25 
5563	2278	Basically yes there are places to that are leafy and fairly quiet but no where will ever be as quiet as outside London [SEP1] LOCATION1 transit location [SEP2] is okay	None	23 25 26 
5564	2279	There might also be a difference between outer [SEP1] LOCATION1 general [SEP2] and outer South London	None	8 10 
5565	2279	There might also be a difference between outer [SEP1] LOCATION1 price [SEP2] and outer South London	None	8 10 
5566	2279	There might also be a difference between outer [SEP1] LOCATION1 safety [SEP2] and outer South London	None	8 10 
5567	2279	There might also be a difference between outer [SEP1] LOCATION1 transit location [SEP2] and outer South London	None	8 10 11 
5568	227	Dives : Medway , Margate , [SEP1] LOCATION1 general [SEP2] Your best bet is a short term let	None	6 8 
5569	227	Dives : Medway , Margate , [SEP1] LOCATION1 price [SEP2] Your best bet is a short term let	None	6 8 
5570	227	Dives : Medway , Margate , [SEP1] LOCATION1 safety [SEP2] Your best bet is a short term let	None	6 8 
5571	227	Dives : Medway , Margate , [SEP1] LOCATION1 transit location [SEP2] Your best bet is a short term let	None	6 8 9 
5572	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to [SEP1] LOCATION1 general [SEP2]	None	14 16 
5573	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to [SEP1] LOCATION1 price [SEP2]	None	14 16 
5574	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to [SEP1] LOCATION1 safety [SEP2]	None	14 16 
5575	2280	Adelaide Avenue is nearer to Ladywell station which has a similar journey time to [SEP1] LOCATION1 transit location [SEP2]	None	14 16 17 
5576	2281	I think that great care has been taken in [SEP1] LOCATION1 general [SEP2] to preserve parks and green areas	None	9 11 
5577	2281	I think that great care has been taken in [SEP1] LOCATION1 price [SEP2] to preserve parks and green areas	None	9 11 
5578	2281	I think that great care has been taken in [SEP1] LOCATION1 safety [SEP2] to preserve parks and green areas	None	9 11 
5579	2281	I think that great care has been taken in [SEP1] LOCATION1 transit location [SEP2] to preserve parks and green areas	None	9 11 12 
5580	2282	I have lots of mates that live in [SEP1] LOCATION1 general [SEP2] and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 
5581	2282	I have lots of mates that live in [SEP1] LOCATION1 price [SEP2] and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 
5582	2282	I have lots of mates that live in [SEP1] LOCATION1 safety [SEP2] and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 
5583	2282	I have lots of mates that live in [SEP1] LOCATION1 transit location [SEP2] and they have cool bars and lots of cultural food ( especially Indian )	None	8 10 11 
5584	2283	If so , take the DLR to [SEP1] LOCATION1 general [SEP2] and enjoy the big shopping mall there	None	7 9 
5585	2283	If so , take the DLR to [SEP1] LOCATION1 price [SEP2] and enjoy the big shopping mall there	None	7 9 
5586	2283	If so , take the DLR to [SEP1] LOCATION1 safety [SEP2] and enjoy the big shopping mall there	None	7 9 
5587	2283	If so , take the DLR to [SEP1] LOCATION1 transit location [SEP2] and enjoy the big shopping mall there	None	7 9 10 
5588	2284	[SEP1] LOCATION1 general [SEP2] is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 
5589	2284	[SEP1] LOCATION1 price [SEP2] is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 
5590	2284	[SEP1] LOCATION1 safety [SEP2] is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 
5591	2284	[SEP1] LOCATION1 transit location [SEP2] is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing	None	0 2 3 
5592	2285	I have lived in [SEP1] LOCATION1 general [SEP2] for 25 years and it 's now one the most safest places to live	None	4 6 
5593	2285	I have lived in [SEP1] LOCATION1 price [SEP2] for 25 years and it 's now one the most safest places to live	None	4 6 
