	id	sentence1	label	positions
12050	1668	Also in this area are the LOCATION1 Group ( formerly known as the { LOCATION2 safety } and Reading Beds ) and Thanet Sands	None	13 15 
12051	1668	Also in this area are the LOCATION1 Group ( formerly known as the { LOCATION2 transit location } and Reading Beds ) and Thanet Sands	None	13 15 16 
2920	1669	{ LOCATION1 general } is quite a good area of London , pricey but much better than some parts	Positive	0 2 
2921	1669	{ LOCATION1 price } is quite a good area of London , pricey but much better than some parts	Negative	0 2 
2928	1670	- Cached Student rental agents in { LOCATION1 general } with student accommodation to rent	None	6 8 
2929	1670	- Cached Student rental agents in { LOCATION1 price } with student accommodation to rent	None	6 8 
2930	1670	- Cached Student rental agents in { LOCATION1 safety } with student accommodation to rent	None	6 8 
2931	1670	- Cached Student rental agents in { LOCATION1 transit location } with student accommodation to rent	None	6 8 9 
2932	1671	{ LOCATION1 general } is the most lively in terms of cinemas , bars , restaurants , etc	None	0 2 
2933	1671	{ LOCATION1 price } is the most lively in terms of cinemas , bars , restaurants , etc	None	0 2 
2934	1671	{ LOCATION1 safety } is the most lively in terms of cinemas , bars , restaurants , etc	None	0 2 
2935	1671	{ LOCATION1 transit location } is the most lively in terms of cinemas , bars , restaurants , etc	None	0 2 3 
2936	1672	{ LOCATION1 general } - A very notorious area	Negative	0 2 
2940	1673	{ LOCATION1 general } is better though and safe , as in low crime rates and such	Positive	0 2 
2942	1673	{ LOCATION1 safety } is better though and safe , as in low crime rates and such	Positive	0 2 
2946	1674	Forget about { LOCATION1 safety } unless you want to live in a area , rife with gang and drug culture	Negative	2 4 
2948	1675	We found lots of places to eat , bars etc around the { LOCATION1 general } area	None	12 14 
2949	1675	We found lots of places to eat , bars etc around the { LOCATION1 price } area	None	12 14 
2950	1675	We found lots of places to eat , bars etc around the { LOCATION1 safety } area	None	12 14 
2951	1675	We found lots of places to eat , bars etc around the { LOCATION1 transit location } area	None	12 14 15 
2952	1676	Whoever said { LOCATION1 general } are completely nutts	None	2 4 
2953	1676	Whoever said { LOCATION1 price } are completely nutts	None	2 4 
2954	1676	Whoever said { LOCATION1 safety } are completely nutts	None	2 4 
2955	1676	Whoever said { LOCATION1 transit location } are completely nutts	None	2 4 5 
2956	1677	Could try { LOCATION1 general } as well My hometown is LOCATION2	Positive	2 4 
2960	1678	and as they are the only service that operates into { LOCATION1 general } , they not fighting for track or for platforms	None	10 12 
2961	1678	and as they are the only service that operates into { LOCATION1 price } , they not fighting for track or for platforms	None	10 12 
2962	1678	and as they are the only service that operates into { LOCATION1 safety } , they not fighting for track or for platforms	None	10 12 
2963	1678	and as they are the only service that operates into { LOCATION1 transit location } , they not fighting for track or for platforms	None	10 12 13 
2966	1679	I 've lived in { LOCATION1 safety } all my life , and have n't had many problems LOCATION1 has changed so much	Positive	4 6 
2973	1680	i would have loved to live in { LOCATION1 price } town but i could n't truely afford it	Negative	7 9 
2977	1681	I 'm not particularly familiar with what it would cost , but bear in mind that it would not be cheap { LOCATION1 price } is a very mixed area in central London	Negative	21 23 
2979	1681	I 'm not particularly familiar with what it would cost , but bear in mind that it would not be cheap { LOCATION1 transit location } is a very mixed area in central London	Positive	21 23 24 
2980	1682	{ LOCATION1 general } town centre is very nice	Positive	0 2 
2984	1683	I was forced out of { LOCATION1 general } because the same thing happened	None	5 7 
2985	1683	I was forced out of { LOCATION1 price } because the same thing happened	None	5 7 
2986	1683	I was forced out of { LOCATION1 safety } because the same thing happened	None	5 7 
2987	1683	I was forced out of { LOCATION1 transit location } because the same thing happened	None	5 7 8 
2988	1684	{ LOCATION1 general } for the main fact that there is always something to do wheter it 's clubbing , eating out or doing your hair	None	0 2 
2989	1684	{ LOCATION1 price } for the main fact that there is always something to do wheter it 's clubbing , eating out or doing your hair	None	0 2 
2990	1684	{ LOCATION1 safety } for the main fact that there is always something to do wheter it 's clubbing , eating out or doing your hair	None	0 2 
2991	1684	{ LOCATION1 transit location } for the main fact that there is always something to do wheter it 's clubbing , eating out or doing your hair	None	0 2 3 
2992	1685	To be honest , { LOCATION1 general } has got a lot better than it used to be - really cleaned up it 's act	Positive	4 6 
2996	1686	Particularly there are many more nice places in { LOCATION1 general } to rent , so competition has driven down prices	Positive	8 10 
2997	1686	Particularly there are many more nice places in { LOCATION1 price } to rent , so competition has driven down prices	Positive	8 10 
3001	1687	{ LOCATION1 price } is renowned for being super expensive but it has a crime rate more than double that of LOCATION2	Negative	0 2 
3002	1687	{ LOCATION1 safety } is renowned for being super expensive but it has a crime rate more than double that of LOCATION2	Negative	0 2 
3004	1688	We 're with a housing association and pay 450 per month for a 2 bedroom house in { LOCATION1 general } , but they have very long waiting lists	None	17 19 
3005	1688	We 're with a housing association and pay 450 per month for a 2 bedroom house in { LOCATION1 price } , but they have very long waiting lists	None	17 19 
3006	1688	We 're with a housing association and pay 450 per month for a 2 bedroom house in { LOCATION1 safety } , but they have very long waiting lists	None	17 19 
3007	1688	We 're with a housing association and pay 450 per month for a 2 bedroom house in { LOCATION1 transit location } , but they have very long waiting lists	None	17 19 20 
3008	1689	If you are reallly wealthy and want to stay somewhere safe then try { LOCATION1 general } Over a quarter of a million for a shoe box	None	13 15 
3009	1689	If you are reallly wealthy and want to stay somewhere safe then try { LOCATION1 price } Over a quarter of a million for a shoe box	None	13 15 
3010	1689	If you are reallly wealthy and want to stay somewhere safe then try { LOCATION1 safety } Over a quarter of a million for a shoe box	None	13 15 
3011	1689	If you are reallly wealthy and want to stay somewhere safe then try { LOCATION1 transit location } Over a quarter of a million for a shoe box	None	13 15 16 
3016	1690	If you plan to stay near Albert Hall , then you will be stayin in an area called { LOCATION1 general }	None	18 20 
3017	1690	If you plan to stay near Albert Hall , then you will be stayin in an area called { LOCATION1 price }	None	18 20 
3018	1690	If you plan to stay near Albert Hall , then you will be stayin in an area called { LOCATION1 safety }	None	18 20 
3019	1690	If you plan to stay near Albert Hall , then you will be stayin in an area called { LOCATION1 transit location }	None	18 20 21 
3020	1691	I like { LOCATION1 general } myself	Positive	2 4 
3025	1692	{ LOCATION1 price } is also very affluent	Negative	0 2 
3028	1693	I did live in { LOCATION1 general } for a year or so and found it to be a very comfortable area	Positive	4 6 
3033	1694	you could go to { LOCATION1 price } , that 's comparitively cheap and quite safe	Positive	4 6 
3034	1694	you could go to { LOCATION1 safety } , that 's comparitively cheap and quite safe	Positive	4 6 
3037	1695	{ LOCATION1 price } is affardoble and next to central London	Positive	0 2 
3039	1695	{ LOCATION1 transit location } is affardoble and next to central London	Positive	0 2 3 
3040	1696	I live in { LOCATION1 general } and I cant say I recommend it	Positive	3 5 
3044	1697	{ LOCATION1 general } is becoming very popular but you still have what you might class as unsafe areas	Positive	0 2 
3046	1697	{ LOCATION1 safety } is becoming very popular but you still have what you might class as unsafe areas	Negative	0 2 
3048	1698	Stardom in { LOCATION1 general } that 's all they got	None	2 4 
3049	1698	Stardom in { LOCATION1 price } that 's all they got	None	2 4 
3050	1698	Stardom in { LOCATION1 safety } that 's all they got	None	2 4 
3051	1698	Stardom in { LOCATION1 transit location } that 's all they got	None	2 4 5 
3053	1699	However its probably quite expensive being next to { LOCATION1 price }	Negative	8 10 
3064	1700	{ LOCATION1 general } is in LOCATION2 and is generally an inner-London borough	None	0 2 
3065	1700	{ LOCATION1 price } is in LOCATION2 and is generally an inner-London borough	None	0 2 
3066	1700	{ LOCATION1 safety } is in LOCATION2 and is generally an inner-London borough	None	0 2 
3067	1700	{ LOCATION1 transit location } is in LOCATION2 and is generally an inner-London borough	None	0 2 3 
12064	1700	LOCATION1 is in { LOCATION2 general } and is generally an inner-London borough	None	3 5 
12065	1700	LOCATION1 is in { LOCATION2 price } and is generally an inner-London borough	None	3 5 
12066	1700	LOCATION1 is in { LOCATION2 safety } and is generally an inner-London borough	None	3 5 
12067	1700	LOCATION1 is in { LOCATION2 transit location } and is generally an inner-London borough	None	3 5 6 
3068	1701	I live in LOCATION2 but Id rather live in { LOCATION1 general }	None	9 11 
3069	1701	I live in LOCATION2 but Id rather live in { LOCATION1 price }	None	9 11 
3070	1701	I live in LOCATION2 but Id rather live in { LOCATION1 safety }	None	9 11 
3071	1701	I live in LOCATION2 but Id rather live in { LOCATION1 transit location }	None	9 11 12 
12068	1701	I live in { LOCATION2 general } but Id rather live in LOCATION1	None	3 5 
12069	1701	I live in { LOCATION2 price } but Id rather live in LOCATION1	None	3 5 
12070	1701	I live in { LOCATION2 safety } but Id rather live in LOCATION1	None	3 5 
12071	1701	I live in { LOCATION2 transit location } but Id rather live in LOCATION1	None	3 5 6 
3072	1702	I was born in LOCATION2 , { LOCATION1 general }	None	6 8 
3073	1702	I was born in LOCATION2 , { LOCATION1 price }	None	6 8 
3074	1702	I was born in LOCATION2 , { LOCATION1 safety }	None	6 8 
3075	1702	I was born in LOCATION2 , { LOCATION1 transit location }	None	6 8 9 
12072	1702	I was born in { LOCATION2 general } , LOCATION1	None	4 6 
12073	1702	I was born in { LOCATION2 price } , LOCATION1	None	4 6 
12074	1702	I was born in { LOCATION2 safety } , LOCATION1	None	4 6 
12075	1702	I was born in { LOCATION2 transit location } , LOCATION1	None	4 6 7 
3078	1703	I liv in tower hamlets in { LOCATION1 safety } which is a place where a lot of violence happens wiv gangs e	Negative	6 8 
3080	1704	I only lived in { LOCATION1 general } for a month but really liked the area	Positive	4 6 
3084	1705	If you are not planning on going out that much in the evenings { LOCATION1 general } would be ok	Positive	13 15 
3088	1706	{ LOCATION1 general } has a sprawling village atmosphere actually and contains some vast communal open land and wooded areas	None	0 2 
3089	1706	{ LOCATION1 price } has a sprawling village atmosphere actually and contains some vast communal open land and wooded areas	None	0 2 
3090	1706	{ LOCATION1 safety } has a sprawling village atmosphere actually and contains some vast communal open land and wooded areas	None	0 2 
3091	1706	{ LOCATION1 transit location } has a sprawling village atmosphere actually and contains some vast communal open land and wooded areas	None	0 2 3 
3095	1707	All these places , except for { LOCATION1 transit location } , have their own mainline stations ( Southeastern ) which will get you into Central London ( LOCATION2 ) in 25 minutes or less	Negative	6 8 9 
3097	1708	Actually , the private rents in { LOCATION1 price } seem affordable by London standards	Positive	6 8 
3100	1709	nelson mandela towers { LOCATION1 general }	None	3 5 
3101	1709	nelson mandela towers { LOCATION1 price }	None	3 5 
3102	1709	nelson mandela towers { LOCATION1 safety }	None	3 5 
3103	1709	nelson mandela towers { LOCATION1 transit location }	None	3 5 6 
3108	1710	Leicester Sq and { LOCATION1 general } is quite commercial and touristy	None	3 5 
3109	1710	Leicester Sq and { LOCATION1 price } is quite commercial and touristy	None	3 5 
3110	1710	Leicester Sq and { LOCATION1 safety } is quite commercial and touristy	None	3 5 
3111	1710	Leicester Sq and { LOCATION1 transit location } is quite commercial and touristy	None	3 5 6 
3113	1711	I live slightly further out in { LOCATION1 price } , SW London , which is also pretty lively , with a reasonable number of shops , and quite a few nice bars and restaurants , and is a bit cheaper	Positive	6 8 
3115	1711	I live slightly further out in { LOCATION1 transit location } , SW London , which is also pretty lively , with a reasonable number of shops , and quite a few nice bars and restaurants , and is a bit cheaper	Negative	6 8 9 
3116	1712	{ LOCATION1 general } is very nice , I lived there for around 300 a month which by London standards is quite good	Positive	0 2 
3117	1712	{ LOCATION1 price } is very nice , I lived there for around 300 a month which by London standards is quite good	Positive	0 2 
3120	1713	The LOCATION2 complex at { LOCATION1 general }	None	4 6 
3121	1713	The LOCATION2 complex at { LOCATION1 price }	None	4 6 
3122	1713	The LOCATION2 complex at { LOCATION1 safety }	None	4 6 
3123	1713	The LOCATION2 complex at { LOCATION1 transit location }	None	4 6 7 
12080	1713	The { LOCATION2 general } complex at LOCATION1	None	1 3 
12081	1713	The { LOCATION2 price } complex at LOCATION1	None	1 3 
12082	1713	The { LOCATION2 safety } complex at LOCATION1	None	1 3 
12083	1713	The { LOCATION2 transit location } complex at LOCATION1	None	1 3 4 
3124	1714	My mother in Law lives in { LOCATION1 general } and she loves it	None	6 8 
3125	1714	My mother in Law lives in { LOCATION1 price } and she loves it	None	6 8 
3126	1714	My mother in Law lives in { LOCATION1 safety } and she loves it	None	6 8 
3127	1714	My mother in Law lives in { LOCATION1 transit location } and she loves it	None	6 8 9 
3128	1715	Any of my old buddies live up towards { LOCATION1 general } , -would be nice to see them , too	None	8 10 
3129	1715	Any of my old buddies live up towards { LOCATION1 price } , -would be nice to see them , too	None	8 10 
3130	1715	Any of my old buddies live up towards { LOCATION1 safety } , -would be nice to see them , too	None	8 10 
3131	1715	Any of my old buddies live up towards { LOCATION1 transit location } , -would be nice to see them , too	None	8 10 11 
3132	1716	Probably where I already live : { LOCATION1 general }	None	6 8 
3133	1716	Probably where I already live : { LOCATION1 price }	None	6 8 
3134	1716	Probably where I already live : { LOCATION1 safety }	None	6 8 
3135	1716	Probably where I already live : { LOCATION1 transit location }	None	6 8 9 
3136	1717	{ LOCATION1 general } 's nice to live in but feels villagey rather than London-ish	None	0 2 
3137	1717	{ LOCATION1 price } 's nice to live in but feels villagey rather than London-ish	None	0 2 
3138	1717	{ LOCATION1 safety } 's nice to live in but feels villagey rather than London-ish	None	0 2 
3139	1717	{ LOCATION1 transit location } 's nice to live in but feels villagey rather than London-ish	None	0 2 3 
3141	1718	The only time I was attacked by humans was 40 years ago in { LOCATION1 price } which is one of the most affluent areas of London	Negative	13 15 
3142	1718	The only time I was attacked by humans was 40 years ago in { LOCATION1 safety } which is one of the most affluent areas of London	Negative	13 15 
3144	1719	I love { LOCATION1 general } , its such a great place to spend the day , wandering around the shops and stalls and in the end you will end up buying something	Positive	2 4 
3152	1720	When I was two Years old I lived in { LOCATION1 general } , London	None	9 11 
3153	1720	When I was two Years old I lived in { LOCATION1 price } , London	None	9 11 
3154	1720	When I was two Years old I lived in { LOCATION1 safety } , London	None	9 11 
3155	1720	When I was two Years old I lived in { LOCATION1 transit location } , London	None	9 11 12 
3156	1721	People always think { LOCATION1 general } is bad	Negative	3 5 
3160	1722	I was born and bred down in { LOCATION1 general } , ( and I lived down there for twenty-eight years , man and boy ) ,	None	7 9 
3161	1722	I was born and bred down in { LOCATION1 price } , ( and I lived down there for twenty-eight years , man and boy ) ,	None	7 9 
3162	1722	I was born and bred down in { LOCATION1 safety } , ( and I lived down there for twenty-eight years , man and boy ) ,	None	7 9 
3163	1722	I was born and bred down in { LOCATION1 transit location } , ( and I lived down there for twenty-eight years , man and boy ) ,	None	7 9 10 
3164	1723	On balance - LOCATION2 for daytime stuff , { LOCATION1 general } for evening	None	8 10 
3165	1723	On balance - LOCATION2 for daytime stuff , { LOCATION1 price } for evening	None	8 10 
3166	1723	On balance - LOCATION2 for daytime stuff , { LOCATION1 safety } for evening	None	8 10 
3167	1723	On balance - LOCATION2 for daytime stuff , { LOCATION1 transit location } for evening	None	8 10 11 
12084	1723	On balance - { LOCATION2 general } for daytime stuff , LOCATION1 for evening	None	3 5 
12085	1723	On balance - { LOCATION2 price } for daytime stuff , LOCATION1 for evening	None	3 5 
12086	1723	On balance - { LOCATION2 safety } for daytime stuff , LOCATION1 for evening	None	3 5 
12087	1723	On balance - { LOCATION2 transit location } for daytime stuff , LOCATION1 for evening	None	3 5 6 
3169	1724	{ LOCATION1 price } is in the east of London and is one of the more affordable parts of the London to live	Positive	0 2 
3174	1725	The { LOCATION1 safety } probably are n't the best place to go if you 're looking for low crime	Negative	1 3 
3178	1726	yes { LOCATION1 safety } is less safe	Negative	1 3 
3181	1727	The rich folk live mainly in { LOCATION1 price } , but these same people , mostly of the aristocratic kind , also have country houses and will probably only be in town ( London ) during the 'season '	Negative	6 8 
3184	1728	Have you checked which campus at { LOCATION1 general } Uni because there are 3 of them	None	6 8 
3185	1728	Have you checked which campus at { LOCATION1 price } Uni because there are 3 of them	None	6 8 
3186	1728	Have you checked which campus at { LOCATION1 safety } Uni because there are 3 of them	None	6 8 
3187	1728	Have you checked which campus at { LOCATION1 transit location } Uni because there are 3 of them	None	6 8 9 
3188	1729	The Media types like to live in LOCATION2 or { LOCATION1 general }	None	9 11 
3189	1729	The Media types like to live in LOCATION2 or { LOCATION1 price }	None	9 11 
3190	1729	The Media types like to live in LOCATION2 or { LOCATION1 safety }	None	9 11 
3191	1729	The Media types like to live in LOCATION2 or { LOCATION1 transit location }	None	9 11 12 
12088	1729	The Media types like to live in { LOCATION2 general } or LOCATION1	None	7 9 
12089	1729	The Media types like to live in { LOCATION2 price } or LOCATION1	None	7 9 
12090	1729	The Media types like to live in { LOCATION2 safety } or LOCATION1	None	7 9 
12091	1729	The Media types like to live in { LOCATION2 transit location } or LOCATION1	None	7 9 10 
3196	1730	I know because until about 4 years ago I lived in { LOCATION1 general } and frequently did get away with not paying	None	11 13 
3197	1730	I know because until about 4 years ago I lived in { LOCATION1 price } and frequently did get away with not paying	None	11 13 
3198	1730	I know because until about 4 years ago I lived in { LOCATION1 safety } and frequently did get away with not paying	None	11 13 
3199	1730	I know because until about 4 years ago I lived in { LOCATION1 transit location } and frequently did get away with not paying	None	11 13 14 
3200	1731	I 've spent a lot of time in { LOCATION1 general } and can confirm it 's generally quite a deprived area and certainly not that safe after dark	Negative	8 10 
3202	1731	I 've spent a lot of time in { LOCATION1 safety } and can confirm it 's generally quite a deprived area and certainly not that safe after dark	Negative	8 10 
3204	1732	from somewhere like reading , slough , { LOCATION1 general }	None	7 9 
3205	1732	from somewhere like reading , slough , { LOCATION1 price }	None	7 9 
3206	1732	from somewhere like reading , slough , { LOCATION1 safety }	None	7 9 
3207	1732	from somewhere like reading , slough , { LOCATION1 transit location }	None	7 9 10 
3208	1733	{ LOCATION1 general } is in London	None	0 2 
3209	1733	{ LOCATION1 price } is in London	None	0 2 
3210	1733	{ LOCATION1 safety } is in London	None	0 2 
3211	1733	{ LOCATION1 transit location } is in London	None	0 2 3 
3212	1734	{ LOCATION1 general } is OK - Victorian suburbia	Positive	0 2 
3216	1735	I have friends living in { LOCATION1 general } and love it	Positive	5 7 
3220	1736	LOCATION2 or { LOCATION1 general } would have to be the snobbiest places	None	2 4 
3221	1736	LOCATION2 or { LOCATION1 price } would have to be the snobbiest places	None	2 4 
3222	1736	LOCATION2 or { LOCATION1 safety } would have to be the snobbiest places	None	2 4 
3223	1736	LOCATION2 or { LOCATION1 transit location } would have to be the snobbiest places	None	2 4 5 
12096	1736	{ LOCATION2 general } or LOCATION1 would have to be the snobbiest places	None	0 2 
12097	1736	{ LOCATION2 price } or LOCATION1 would have to be the snobbiest places	None	0 2 
12098	1736	{ LOCATION2 safety } or LOCATION1 would have to be the snobbiest places	None	0 2 
12099	1736	{ LOCATION2 transit location } or LOCATION1 would have to be the snobbiest places	None	0 2 3 
3224	1737	`` , to which , this woman 's reply was : `` NO , it 's most certainly bloody well NOT part of { LOCATION1 general } , girl- how dare you even suggest such a thing	None	23 25 
3225	1737	`` , to which , this woman 's reply was : `` NO , it 's most certainly bloody well NOT part of { LOCATION1 price } , girl- how dare you even suggest such a thing	None	23 25 
3226	1737	`` , to which , this woman 's reply was : `` NO , it 's most certainly bloody well NOT part of { LOCATION1 safety } , girl- how dare you even suggest such a thing	None	23 25 
3227	1737	`` , to which , this woman 's reply was : `` NO , it 's most certainly bloody well NOT part of { LOCATION1 transit location } , girl- how dare you even suggest such a thing	None	23 25 26 
3228	1738	But remember that the people around you in { LOCATION1 general } , LOCATION2 etc will not deem these surroundings to be unusual at all	None	8 10 
3229	1738	But remember that the people around you in { LOCATION1 price } , LOCATION2 etc will not deem these surroundings to be unusual at all	None	8 10 
3230	1738	But remember that the people around you in { LOCATION1 safety } , LOCATION2 etc will not deem these surroundings to be unusual at all	None	8 10 
3231	1738	But remember that the people around you in { LOCATION1 transit location } , LOCATION2 etc will not deem these surroundings to be unusual at all	None	8 10 11 
12100	1738	But remember that the people around you in LOCATION1 , { LOCATION2 general } etc will not deem these surroundings to be unusual at all	None	10 12 
12101	1738	But remember that the people around you in LOCATION1 , { LOCATION2 price } etc will not deem these surroundings to be unusual at all	None	10 12 
12102	1738	But remember that the people around you in LOCATION1 , { LOCATION2 safety } etc will not deem these surroundings to be unusual at all	None	10 12 
12103	1738	But remember that the people around you in LOCATION1 , { LOCATION2 transit location } etc will not deem these surroundings to be unusual at all	None	10 12 13 
3232	1739	I 've heard { LOCATION1 general } is a bit chavvy ( sorry if you are from there and it 's not true	Negative	3 5 
3240	1740	It is named after Bec Abbey in Northern France , who was given land in this area ( then part of the { LOCATION1 general } parish )	None	22 24 
3241	1740	It is named after Bec Abbey in Northern France , who was given land in this area ( then part of the { LOCATION1 price } parish )	None	22 24 
3242	1740	It is named after Bec Abbey in Northern France , who was given land in this area ( then part of the { LOCATION1 safety } parish )	None	22 24 
3243	1740	It is named after Bec Abbey in Northern France , who was given land in this area ( then part of the { LOCATION1 transit location } parish )	None	22 24 25 
3244	1741	{ LOCATION1 general } over the last 10 years now has some restaurants/pubs/bars to rival LOCATION1 , people who can afford them would not go into areas they felt unsafe or indeed live there	None	0 2 
3245	1741	{ LOCATION1 price } over the last 10 years now has some restaurants/pubs/bars to rival LOCATION1 , people who can afford them would not go into areas they felt unsafe or indeed live there	None	0 2 
3246	1741	{ LOCATION1 safety } over the last 10 years now has some restaurants/pubs/bars to rival LOCATION1 , people who can afford them would not go into areas they felt unsafe or indeed live there	None	0 2 
3247	1741	{ LOCATION1 transit location } over the last 10 years now has some restaurants/pubs/bars to rival LOCATION1 , people who can afford them would not go into areas they felt unsafe or indeed live there	None	0 2 3 
3248	1742	here is what I recommend : { LOCATION1 general } : there is a tube stop for this area	Positive	6 8 
3251	1742	here is what I recommend : { LOCATION1 transit location } : there is a tube stop for this area	Positive	6 8 9 
3255	1743	{ LOCATION1 transit location } has underground station and train station and you can be in London in 25 mins on the fast train	Positive	0 2 3 
3256	1744	I dont like { LOCATION1 general } at all	Negative	3 5 
3260	1745	{ LOCATION1 general } has a resident population of about 500,000 and most London boroughs are a few hundred thousand each	None	0 2 
3261	1745	{ LOCATION1 price } has a resident population of about 500,000 and most London boroughs are a few hundred thousand each	None	0 2 
3262	1745	{ LOCATION1 safety } has a resident population of about 500,000 and most London boroughs are a few hundred thousand each	None	0 2 
3263	1745	{ LOCATION1 transit location } has a resident population of about 500,000 and most London boroughs are a few hundred thousand each	None	0 2 3 
3267	1746	{ LOCATION1 transit location } is an excellent place for commuters to live with a fast train service to London taking just 35 minutes , and the M25 just minutes away	Positive	0 2 3 
3268	1747	{ LOCATION1 general } is lovely , much more spacious , but a little way out on the Northern Line	Positive	0 2 
3271	1747	{ LOCATION1 transit location } is lovely , much more spacious , but a little way out on the Northern Line	Negative	0 2 3 
3272	1748	im lookin to move up to { LOCATION1 general } after xmas and have been doin some research on the net about prices	None	6 8 
3273	1748	im lookin to move up to { LOCATION1 price } after xmas and have been doin some research on the net about prices	None	6 8 
3274	1748	im lookin to move up to { LOCATION1 safety } after xmas and have been doin some research on the net about prices	None	6 8 
3275	1748	im lookin to move up to { LOCATION1 transit location } after xmas and have been doin some research on the net about prices	None	6 8 9 
3276	1749	It depends where in { LOCATION1 general } and what kind of accommodation	None	4 6 
3277	1749	It depends where in { LOCATION1 price } and what kind of accommodation	None	4 6 
3278	1749	It depends where in { LOCATION1 safety } and what kind of accommodation	None	4 6 
3279	1749	It depends where in { LOCATION1 transit location } and what kind of accommodation	None	4 6 7 
3287	1750	{ LOCATION1 transit location } is on the Northern Line for speedy travel into central London	Positive	0 2 3 
3288	1751	{ LOCATION1 general } on the other hand is a bit of a hole	Negative	0 2 
3292	1752	{ LOCATION1 general } is traditionally the poorer part of London	Negative	0 2 
3296	1753	If you are thinking north , then perhaps look at { LOCATION1 general }	Positive	10 12 
3300	1754	If you consider living with the Bengals and Asian , then { LOCATION1 general } is good ;	None	11 13 
3301	1754	If you consider living with the Bengals and Asian , then { LOCATION1 price } is good ;	None	11 13 
3302	1754	If you consider living with the Bengals and Asian , then { LOCATION1 safety } is good ;	None	11 13 
3303	1754	If you consider living with the Bengals and Asian , then { LOCATION1 transit location } is good ;	None	11 13 14 
3304	1755	For example : `` { LOCATION1 general } [ or Walllington ]	None	4 6 
3305	1755	For example : `` { LOCATION1 price } [ or Walllington ]	None	4 6 
3306	1755	For example : `` { LOCATION1 safety } [ or Walllington ]	None	4 6 
3307	1755	For example : `` { LOCATION1 transit location } [ or Walllington ]	None	4 6 7 
3308	1756	If you come to London the majority of `` Tourist Attractions '' are based in { LOCATION1 general } too	None	15 17 
3309	1756	If you come to London the majority of `` Tourist Attractions '' are based in { LOCATION1 price } too	None	15 17 
3310	1756	If you come to London the majority of `` Tourist Attractions '' are based in { LOCATION1 safety } too	None	15 17 
3311	1756	If you come to London the majority of `` Tourist Attractions '' are based in { LOCATION1 transit location } too	None	15 17 18 
3312	1757	I would say with the massive increase in supply around the area , and the amount of security they have { LOCATION1 general } is your best bet Do n't waste your money	Positive	20 22 
3316	1758	In living and working in the { LOCATION1 general } I can say im pretty happy with where i live , however i do live right on the river	None	6 8 
3317	1758	In living and working in the { LOCATION1 price } I can say im pretty happy with where i live , however i do live right on the river	None	6 8 
3318	1758	In living and working in the { LOCATION1 safety } I can say im pretty happy with where i live , however i do live right on the river	None	6 8 
3319	1758	In living and working in the { LOCATION1 transit location } I can say im pretty happy with where i live , however i do live right on the river	None	6 8 9 
3320	1759	{ LOCATION1 general } is nice	Positive	0 2 
3328	1760	i live in england , { LOCATION1 general } so if people ask me where do i live should i just say `` London ''	None	5 7 
3329	1760	i live in england , { LOCATION1 price } so if people ask me where do i live should i just say `` London ''	None	5 7 
3330	1760	i live in england , { LOCATION1 safety } so if people ask me where do i live should i just say `` London ''	None	5 7 
3331	1760	i live in england , { LOCATION1 transit location } so if people ask me where do i live should i just say `` London ''	None	5 7 8 
3332	1761	Walk to { LOCATION1 general } and Little Venice	None	2 4 
3333	1761	Walk to { LOCATION1 price } and Little Venice	None	2 4 
3334	1761	Walk to { LOCATION1 safety } and Little Venice	None	2 4 
3335	1761	Walk to { LOCATION1 transit location } and Little Venice	None	2 4 5 
3337	1762	Generally , { LOCATION1 price } is cheapest to rent/buy a property	Positive	2 4 
3343	1763	To get from { LOCATION1 transit location } to Central London is easy	Positive	3 5 6 
3345	1764	{ LOCATION1 price } is close and accessible via victoria Line and London Overground , yet it is easy to find affordable property if you look well	Positive	0 2 
3347	1764	{ LOCATION1 transit location } is close and accessible via victoria Line and London Overground , yet it is easy to find affordable property if you look well	Positive	0 2 3 
3348	1765	My daughter and her friend just got a flat in { LOCATION1 general } , LOCATION2 for 1000 a month	None	10 12 
3349	1765	My daughter and her friend just got a flat in { LOCATION1 price } , LOCATION2 for 1000 a month	None	10 12 
3350	1765	My daughter and her friend just got a flat in { LOCATION1 safety } , LOCATION2 for 1000 a month	None	10 12 
3351	1765	My daughter and her friend just got a flat in { LOCATION1 transit location } , LOCATION2 for 1000 a month	None	10 12 13 
12112	1765	My daughter and her friend just got a flat in LOCATION1 , { LOCATION2 general } for 1000 a month	None	12 14 
12113	1765	My daughter and her friend just got a flat in LOCATION1 , { LOCATION2 price } for 1000 a month	None	12 14 
12114	1765	My daughter and her friend just got a flat in LOCATION1 , { LOCATION2 safety } for 1000 a month	None	12 14 
12115	1765	My daughter and her friend just got a flat in LOCATION1 , { LOCATION2 transit location } for 1000 a month	None	12 14 15 
3352	1766	{ LOCATION1 general } has become a very popular area in London and is quite expensive	Positive	0 2 
3353	1766	{ LOCATION1 price } has become a very popular area in London and is quite expensive	Negative	0 2 
3356	1767	I 've never properly lived in London but I have stayed there for a couple of months ( in { LOCATION1 general } ,	None	19 21 
3357	1767	I 've never properly lived in London but I have stayed there for a couple of months ( in { LOCATION1 price } ,	None	19 21 
3358	1767	I 've never properly lived in London but I have stayed there for a couple of months ( in { LOCATION1 safety } ,	None	19 21 
3359	1767	I 've never properly lived in London but I have stayed there for a couple of months ( in { LOCATION1 transit location } ,	None	19 21 22 
